"mine","mine_type","metals","country","region","location","latitude","longitude","impactID","affected_system","affected_component","affected_factor","impact.description","comment","stage","focus","contaminant","est_significance","impact_direction","mitigationID","mitigation","mitigation_description","citation","year","link"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C39","5-Societies","5E-Health/wellbeing","5E-Health/safety","The potential risks of accidents are associated with workers behaviour/attitude with their working environment as well as lack of instruction or lack of maintenance of equipment.",NA,"construction","Local community",NA,"Medium","Negative","E6M5","Yes","Contractual requirements to suppliers and contractors regarding safety measures, response time, etc. in order to minimise risk of accidents, appropriate and timely response in case of accidents, emergency evacuation from mine site, etc.","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C39","5-Societies","5E-Health/wellbeing","5E-Health/safety","The potential risks of accidents are associated with workers behaviour/attitude with their working environment as well as lack of instruction or lack of maintenance of equipment.",NA,"construction","Local community",NA,"Medium","Negative","E6M6","Yes","Pre-notification of operations, exploration activities or similar and traffic of vessels to local authorities and community in Kapisillit, hunting and fishing groups and users of area","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C40","5-Societies","5E-Health/wellbeing","5E-Health/safety","The potential risks of accidents are associated with workers behaviour/attitude with their working environment as well as lack of instruction or lack of maintenance of equipment.",NA,"operation","Local community",NA,"Medium","Negative","E6M1","Yes","Regulations which promote instruction and supervisions in order to reduce the accidents and to focus on a Health/safety working environment","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C40","5-Societies","5E-Health/wellbeing","5E-Health/safety","The potential risks of accidents are associated with workers behaviour/attitude with their working environment as well as lack of instruction or lack of maintenance of equipment.",NA,"operation","Local community",NA,"Medium","Negative","E6M2","Yes","Greenland Working Environment Act","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C40","5-Societies","5E-Health/wellbeing","5E-Health/safety","The potential risks of accidents are associated with workers behaviour/attitude with their working environment as well as lack of instruction or lack of maintenance of equipment.",NA,"operation","Local community",NA,"Medium","Negative","E6M3","Yes","Development and Strict implementation of Health/safety plans and procedures for construction and operation.","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C40","5-Societies","5E-Health/wellbeing","5E-Health/safety","The potential risks of accidents are associated with workers behaviour/attitude with their working environment as well as lack of instruction or lack of maintenance of equipment.",NA,"operation","Local community",NA,"Medium","Negative","E6M4","Yes","Continuous Health/safety training for all workers, employees.","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C40","5-Societies","5E-Health/wellbeing","5E-Health/safety","The potential risks of accidents are associated with workers behaviour/attitude with their working environment as well as lack of instruction or lack of maintenance of equipment.",NA,"operation","Local community",NA,"Medium","Negative","E6M5","Yes","Contractual requirements to suppliers and contractors regarding safety measures, response time, etc. in order to minimise risk of accidents, appropriate and timely response in case of accidents, emergency evacuation from mine site, etc.","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C40","5-Societies","5E-Health/wellbeing","5E-Health/safety","The potential risks of accidents are associated with workers behaviour/attitude with their working environment as well as lack of instruction or lack of maintenance of equipment.",NA,"operation","Local community",NA,"Medium","Negative","E6M6","Yes","Pre-notification of operations, exploration activities or similar and traffic of vessels to local authorities and community in Kapisillit, hunting and fishing groups and users of area","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C41","5-Societies","5E-Health/wellbeing","5E-Health/safety","Pressure on public health system due to increased demand on diagnostic and treatment medical services that cannot be provided on site",NA,"operation","Local community",NA,"NS","NS","E6M1","Yes","All workers and contractors are covered by private health insurances. Services provided by the public system can be refunded as appropriated.","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C41","5-Societies","5C-Service & infrastructure","5C-Public health","Pressure on public health system due to increased demand on diagnostic and treatment medical services that cannot be provided on site",NA,"operation","Local community",NA,"NS","NS","E6M2","Yes","Develop clear criteria and conditions for use of local health services; communicate these to health providers and assess the need for supplementing capacity where necessary (upgrading of services or Infrastructure, specific training of staff, etc.), in cooperation with local authorities.","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C41","5-Societies","5C-Service & infrastructure","5C-Public health","Pressure on public health system due to increased demand on diagnostic and treatment medical services that cannot be provided on site",NA,"operation","Local community",NA,"NS","NS","E6M3","Yes","Establish contact with local health service and work out cooperation between both parties.","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C41","5-Societies","5C-Service & infrastructure","5C-Public health","Pressure on public health system due to increased demand on diagnostic and treatment medical services that cannot be provided on site",NA,"operation","Local community",NA,"NS","NS","E6M4","Yes","Maintain updates statistics on the use of health services in Greenland","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C41","5-Societies","5C-Service & infrastructure","5C-Public health","Pressure on public health system due to increased demand on diagnostic and treatment medical services that cannot be provided on site",NA,"operation","Local community",NA,"NS","NS","E6M5","Yes","Recommended obligatory health screening of workers also during construction phase, as a minimum, screening for transmittable diseases.","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
